CPRO;LITPRO;CUMUN;LITMUN;CUDIS;BI_ALVHEPCO_TVC_15;BI_ALVHEPCO_TVU_15;ALQM2mes_LV_M_VC_15;ALQM2mes_LV_25_VC_15;ALQM2mes_LV_75_VC_15;ALQM2mes_LV_M_VU_15;ALQM2mes_LV_25_VU_15;ALQM2mes_LV_75_VU_15;ALQTBID12_M_VC_15;ALQTBID12_25_VC_15;ALQTBID12_75_VC_15;ALQTBID12_M_VU_15;ALQTBID12_25_VU_15;ALQTBID12_75_VU_15;SLVM2_M_VC_15;SLVM2_25_VC_15;SLVM2_75_VC_15;SLVM2_M_VU_15;SLVM2_25_VU_15;SLVM2_75_VU_15;BI_ALVHEPCO_TVC_16;BI_ALVHEPCO_TVU_16;ALQM2mes_LV_M_VC_16;ALQM2mes_LV_25_VC_16;ALQM2mes_LV_75_VC_16;ALQM2mes_LV_M_VU_16;ALQM2mes_LV_25_VU_16;ALQM2mes_LV_75_VU_16;ALQTBID12_M_VC_16;ALQTBID12_25_VC_16;ALQTBID12_75_VC_16;ALQTBID12_M_VU_16;ALQTBID12_25_VU_16;ALQTBID12_75_VU_16;SLVM2_M_VC_16;SLVM2_25_VC_16;SLVM2_75_VC_16;SLVM2_M_VU_16;SLVM2_25_VU_16;SLVM2_75_VU_16;BI_ALVHEPCO_TVC_17;BI_ALVHEPCO_TVU_17;ALQM2mes_LV_M_VC_17;ALQM2mes_LV_25_VC_17;ALQM2mes_LV_75_VC_17;ALQM2mes_LV_M_VU_17;ALQM2mes_LV_25_VU_17;ALQM2mes_LV_75_VU_17;ALQTBID12_M_VC_17;ALQTBID12_25_VC_17;ALQTBID12_75_VC_17;ALQTBID12_M_VU_17;ALQTBID12_25_VU_17;ALQTBID12_75_VU_17;SLVM2_M_VC_17;SLVM2_25_VC_17;SLVM2_75_VC_17;SLVM2_M_VU_17;SLVM2_25_VU_17;SLVM2_75_VU_17;BI_ALVHEPCO_TVC_18;BI_ALVHEPCO_TVU_18;ALQM2mes_LV_M_VC_18;ALQM2mes_LV_25_VC_18;ALQM2mes_LV_75_VC_18;ALQM2mes_LV_M_VU_18;ALQM2mes_LV_25_VU_18;ALQM2mes_LV_75_VU_18;ALQTBID12_M_VC_18;ALQTBID12_25_VC_18;ALQTBID12_75_VC_18;ALQTBID12_M_VU_18;ALQTBID12_25_VU_18;ALQTBID12_75_VU_18;SLVM2_M_VC_18;SLVM2_25_VC_18;SLVM2_75_VC_18;SLVM2_M_VU_18;SLVM2_25_VU_18;SLVM2_75_VU_18
22;Huesca;22202;Salas Bajas;2220201;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
22;Huesca;22203;Salillas;2220301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
22;Huesca;22204;Sallent de G†llego;2220401;56;9;7,65957446808511;5,31045751633987;9,46008032128517;;;;417;350;600;;;;61;47;76;;;;66;11;7,93650793650793;5,47541700241741;12,9053945249598;4,35851648351648;2,88042105077843;9,635095838187;437;339;825;524,043467230444;414,625;1292,23946784922;61;48;75;191,5;138,25;269,75;75;5;6,68981481481482;5,46051136363637;9,50146321070233;;;;400;313;675;;;;61;49;73;;;;78;7;7,65957446808511;5,75757575757576;10,8635831381733;;;;450;352;718;;;;66;51;76;;;
22;Huesca;22205;San Esteban de Litera;2220501;;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
22;Huesca;22206;SangarrÇn;2220601;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;
22;Huesca;22207;San Juan de Plan;2220701;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
22;Huesca;22208;Santa Cilia;2220801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
22;Huesca;22209;Santa Cruz de la Ser¢s;2220901;1;4;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;
22;Huesca;22212;Santaliestra y San Qu°lez;2221201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22213;Sari§ena;2221301;48;37;3,67238532110092;2,70833333333333;5,8252427184466;2,71978021978022;1,7525;3,72274503724398;350;260;600;300;202,5;400;103;93;107;181;130,25;283,5;56;34;3,36538461538462;2,57352941176471;5,9375;2,8169014084507;1,94085714285714;4,15499044342508;350;259;600;300;200;440,003333333333;102;93;107;181;125,5;283;62;35;3,63636363636363;2,73786738351254;5,76976421636616;2,97216666666667;2,099;3,61315086782377;350;273;580;300;221,25;400;100;88;106;165,5;121,5;282,5;62;42;3,76237623762376;2,67741935483871;5,78147381823969;3;2,048;4,1795905707196;350;269;588;300;250;427,520252025202;101;88;107;181;132,5;281,5
22;Huesca;22214;Secastilla;2221401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22215;Seira;2221501;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
22;Huesca;22217;Sena;2221701;;6;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;13;;;;2,37335834896811;1,85185185185185;3,48454301075269;;;;225;170;287,5;;;;165,5;129,5;222
22;Huesca;22218;SenÇs de Alcubierre;2221801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22220;Sesa;2222001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22221;SesuÇ;2222101;;2;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;
22;Huesca;22222;SiÇtamo;2222201;;4;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;1;7;;;;;;;;;;;;;;;;;;;1;8;;;;;;;;;;;;;;;;;;
22;Huesca;22223;Sopeira;2222301;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22225;Tamarite de Litera;2222501;42;18;3,97727272727272;2,77290723981901;7,06763838847036;2,27272727272727;1,44098179812466;3,63756613756613;350;300;600;250;180,038333333333;340,865384615385;90;78;137;206;137;339,5;41;16;4,1722452804927;2,80876288659794;7,29869463481186;2,16666666666667;1,48809523809524;3,7037037037037;388;300;600;250;191,178333333333;400;91;73;127;206;150;313;50;17;3,52941176470588;2,41449669646327;6,90425375331175;3,00120048019207;2,39712732919255;3,72443338861249;350;260;572;337,5;231,25;550;91;82;117;190,5;127,25;274,5;64;21;3,53827309236948;2,55474452554744;6,97674418604651;3,73295559240832;2,61029411764706;4,89609531772575;330;260;600;404,166666666667;281,25;630;93;82;128;190,5;138;304,25
22;Huesca;22226;Tardienta;2222601;7;4;;;;;;;;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;;;;;;;;;;;11;5;1,64943609022557;1,47793905604153;3,78151260504202;;;;175;114;375;;;;97;76;104;;;
22;Huesca;22227;Tella-Sin;2222701;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
22;Huesca;22228;Tierz;2222801;;9;;;;;;;;;;;;;;;;;;;;11;;;;4,97938530734633;4,37649734524734;7,59995002498751;;;;600;532,291666666667;879,166666666667;;;;136;134,5;144,5;;15;;;;5,06771204561653;3,73865698729582;5,7888232457198;;;;575;300;781,25;;;;136;135,75;140,25;;12;;;;6,24125874125874;4,12280701754386;8,39160839160842;;;;800;462,5;1200;;;;136;135;151
22;Huesca;22229;Tolva;2222901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22230;Torla;2223001;3;1;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;
22;Huesca;22232;Torralba de Arag¢n;2223201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22233;Torre la Ribera;2223301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22234;Torrente de Cinca;2223401;6;5;;;;;;;;;;;;;;;;;;;7;6;;;;;;;;;;;;;;;;;;;7;5;;;;;;;;;;;;;;;;;;;8;6;;;;;;;;;;;;;;;;;;
22;Huesca;22235;Torres de Alcanadre;2223501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22236;Torres de BarbuÇs;2223601;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22239;Tramaced;2223901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22242;Valfarta;2224201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22243;Valle de Bardaj°;2224301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22244;Valle de Lierp;2224401;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;
22;Huesca;22245;Velilla de Cinca;2224501;1;5;;;;;;;;;;;;;;;;;;;1;7;;;;;;;;;;;;;;;;;;;1;8;;;;;;;;;;;;;;;;;;;1;10;;;;2,63157894736843;2,30605605605606;5,79234972677596;;;;300;250;800,060024009604;;;;256;204,5;276
22;Huesca;22246;Veracruz;2224601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22247;Viacamp y Litera;2224701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22248;ViciÇn;2224801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
22;Huesca;22249;Villanova;2224901;4;3;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;8;6;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;
22;Huesca;22250;Villan£a;2225001;12;6;4,47761194029851;3,78787878787879;6,83060109289618;;;;300;243;417;;;;68;62;85;;;;16;5;5,93220338983051;4,46541136280451;8,0168776371308;;;;350;300;500;;;;70;62;89;;;;17;5;6,04302477183833;4,57464631422189;9,59482758620692;;;;400;305;500;;;;67;60;79;;;;21;7;5,79226215496708;4,20219036981882;9,66051120448183;;;;381;300;512;;;;67;53;79;;;
22;Huesca;22251;Villanueva de Sigena;2225101;1;4;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
22;Huesca;22252;Yebra de Basa;2225201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
22;Huesca;22253;YÇsero;2225301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22254;Zaid°n;2225401;10;9;2,63157894736843;1,86179510563916;3,60623781676413;;;;307;211;400;;;;108;104;122;;;;8;9;;;;;;;;;;;;;;;;;;;14;12;3,57142857142857;2,61787280701754;5,44444444444444;3,04878048780487;1,71232876712329;4,25;307;279;450;300;212,5;400;102;69;111;221;142;280;14;14;3,50877192982456;2,95706871345029;6,20833333333333;3,04878048780487;2,15249083788445;3,45895935243419;371;312;433;370,833333333333;231,25;499,0625;102;68;114;226;191;285
22;Huesca;22901;Valle de Hecho;2290101;7;7;;;;;;;;;;;;;;;;;;;7;6;;;;;;;;;;;;;;;;;;;8;6;;;;;;;;;;;;;;;;;;;9;5;;;;;;;;;;;;;;;;;;
22;Huesca;22902;Puente la Reina de Jaca;2290201;3;1;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;;;;;;
22;Huesca;22903;San Miguel del Cinca;2290301;;8;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;;1;10;;;;1,88524590163934;1,03200240770466;2,62053707659445;;;;262,5;181;300;;;;220;177;340,5
22;Huesca;22904;Sotonera, La;2290401;;6;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
22;Huesca;22905;Lupi§Çn-Ortilla;2290501;;4;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
22;Huesca;22906;Santa Mar°a de Dulcis;2290601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;Huesca;22907;A°nsa-Sobrarbe;2290701;76;15;4,63668699186992;3,60824742268042;7,85714285714286;3,94012554321583;2,21433400946586;7,5197291908955;400;320;600;575;391,666666666667;915;82;66;95;168;133;276,75;88;20;4,39560439560439;3,59712230215828;6,91489361702128;5,0251256281407;2,3489932885906;8,0672268907563;380;300;500;878,38;350;1000;81;64;94;156;125;239;97;19;4,88957194899818;3,69766505636071;7,69503546099291;4,76344548766252;2,8150951360478;8,35526315789475;400;320;595;779,233333333333;450;1000;81;65;96;152;122,5;245,25;90;18;4,86111111111111;3,6900871459695;8,44410025344975;4,69798657718121;2,21729611384784;8,37719298245617;393;325;600;700;352,5;1050;84;64;105;149;121,5;240
22;Huesca;22908;Hoz y Costean;2290801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
22;Huesca;22909;Vencill¢n;2290901;;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
23;JaÇn;23001;Albanchez de M†gina;2300101;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
23;JaÇn;23002;Alcal† la Real;2300201;33;9;3,43886224934612;2,05194768747193;4,80006609385328;;;;300;276;475;;;;100;86;130;;;;38;9;3,33333333333333;2,27982590885817;4,25506268081003;;;;300;265;458;;;;102;89;130;;;;37;10;3,41913924794359;2,68429832113646;5,59127610490529;2,75590551181103;2,33983983983984;3,0192608016658;315;285;517;350;250;387,5;101;90;130;148;114;226,5;49;9;3,42050354708583;2,5836746222285;5,61183531746032;;;;313;253;529;;;;102;90;127;;;
23;JaÇn;23002;Alcal† la Real;2300202;7;4;;;;;;;;;;;;;;;;;;;9;8;;;;;;;;;;;;;;;;;;;9;11;;;;1,38194444444444;0,762312799135403;3,22227125625184;;;;247,5;162,5;299,895833333333;;;;174;133,5;282,75;12;9;3,20512820512821;2,4390243902439;3,90625;;;;300;280;500;;;;100;96;118;;;
23;JaÇn;23002;Alcal† la Real;2300203;31;2;2,71785966564634;2,10289946422943;3,72304175293306;;;;328;200;400;;;;117;94;136;;;;36;3;3,26530612244898;2,17948717948718;4,87804878048781;;;;350;270;600;;;;114;92;130;;;;39;4;3,46164613661814;2,34083191850594;4,78110599078341;;;;350;273;600;;;;114;93;133;;;;40;7;3,04347826086957;2,5;4,58061073282901;;;;348;275;500;;;;123;93;135;;;
23;JaÇn;23002;Alcal† la Real;2300204;57;9;2,98968545751634;2,52100840336134;4,60657662947739;;;;348;281;533;;;;117;95;134;;;;69;13;3,28558483336947;2,39411874451273;4,69811095169775;3,93328380257212;2,60486390004462;6,37630505892369;347;251;509;670,001666666667;385;952,5;118;91;131;248;194;290,75;75;14;3,60176282051282;2,67559523809524;4,84854445318647;3,125;2,72939171810699;5,55035223221864;350;279;585;600;355;858,333333333333;112;91;125;251;199;300,5;86;14;3,19327731092437;2,66666666666667;4,87789142407553;3,01204819277108;2,15864474699092;4,71175166297118;342;282;521;467,378048780488;283,333333333333;678,303333333333;110;91;126;209;138;252,5
23;JaÇn;23002;Alcal† la Real;2300205;47;9;4,16802776643528;3,50299218368344;5,43948458352508;;;;345;300;590;;;;92;82;104;;;;60;11;4,24050632911392;3,50877192982456;6,06063973063973;2,85714285714286;1,08967410308413;5,56625214408233;360;300;600;300;184,375;600;92;80;108;160;141;184,5;72;10;4,03225806451613;3,20833333333333;5,94059405940594;2,85714285714286;1,79590912670289;5,01934523809524;350;300;560;300;206,25;508,291666666667;92;82;108;162;135;184,5;73;12;5,09605193428723;3,49104859335038;6,52586389654442;2,94612794612795;0,607638888888889;4,19664268585132;350;300;600;500;87,5;583,333333333333;89;76;108;164;148;186
23;JaÇn;23003;Alcaudete;2300301;24;6;2,38095238095238;2,15408805031447;4,375;;;;275;200;333;;;;97;74;118;;;;27;6;3,40837032339886;2,30555555555556;4,65828321487152;;;;290;248;400;;;;95;82;113;;;;33;6;3,01787796346677;2,13756709039548;4,54421082949309;;;;275;225;400;;;;94;80;114;;;;32;4;4,05405405405405;2,78225806451613;5,49019607843138;;;;310;250;560;;;;91;77;118;;;
23;JaÇn;23003;Alcaudete;2300302;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
23;JaÇn;23003;Alcaudete;2300303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
23;JaÇn;23004;Aldeaquemada;2300401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
23;JaÇn;23005;And£jar;2300501;116;8;3,07692307692307;2,11267605633802;4,8;;;;350;230;550;;;;110;94;132;;;;116;5;3,0521472392638;2,31481481481482;4,95867768595042;;;;322;250;500;;;;108;93;131;;;;137;8;3,09172809172809;2,18190537084399;4,70071449402158;;;;328;230;500;;;;107;87;129;;;;150;10;3,03030303030303;2,35203287617936;4,7660508782556;2,29622136328864;1,84585991630651;2,87375343911285;330;250;500;320,833333333333;223,366666666667;512,874436936937;109;93;132;128;113;248
23;JaÇn;23005;And£jar;2300502;94;14;3,25757575757576;2,27827380952381;5,63770669558146;2,79898218829517;1,44975032246177;3,31874647092038;300;240;543;260;154,51;325;102;82;114;140;89;150,5;114;15;3,50649350649351;2,48655899360125;4,70486965076242;2,98099392428728;1,63439008660402;3,49290244639082;325;250;500;300;199,13;335,625;101;80;117;102,5;84,75;145,5;111;14;3,91078431372549;2,60861561119293;5,38383652430044;3,06122448979592;2,15012345679012;4,2072344833081;350;260;500;300;190,76;440;103;80;119;105;83,5;147;132;12;3,81526104417671;2,70833333333333;5,95238095238095;2,90076335877862;1,61201646090535;3,70531007751938;350;260;560;291,666666666667;130,573333333333;380;99;80;115;105;81;150
23;JaÇn;23005;And£jar;2300503;112;6;2,88990825688073;2,14285714285714;5;;;;300;200;452;;;;101;88;116;;;;113;6;2,89449541284403;2,35625189969605;5,59232091433443;;;;300;250;560;;;;101;88;115;;;;127;9;2,82923575376406;2,32257281553398;4,46357049820905;;;;300;233;425;;;;100;87;116;;;;144;7;3,11111111111111;2,5;4,92957746478873;;;;304;250;500;;;;99;87;116;;;
23;JaÇn;23005;And£jar;2300504;1;4;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;
23;JaÇn;23006;Arjona;2300601;4;2;;;;;;;;;;;;;;;;;;;6;3;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;6;4;;;;;;;;;;;;;;;;;;
23;JaÇn;23006;Arjona;2300602;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
23;JaÇn;23007;Arjonilla;2300701;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;
23;JaÇn;23007;Arjonilla;2300702;2;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;
23;JaÇn;23008;Arquillos;2300801;;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
23;JaÇn;23009;Baeza;2300901;25;11;2,96199701937407;1,91997011719662;3,88206845238095;2,45;1,41725520137431;3,15531435163337;255;196;369;375;249,729166666667;462,10625;102;72;116;191,5;143,5;222,75;27;12;3,29950936663693;2,32703877005348;4,31967278554778;2,01851851851852;1,07142857142858;2,5;240;197;413;272,5;233,333333333333;350;84;64;111;190;130;225;28;13;3,33333333333333;2,08333333333333;5,05050505050505;2,4375;1,54986439842209;4,56233850129199;340;208;460;348,6125;223,125;708,333333333333;105;65;118;187;120,25;226,5;31;14;2,92190775681342;1,90476190476191;4,20171062009978;2,375;1,39243197278912;4,00938644688645;257;210;470;284,156666666667;147,121993127148;517,08375;104;75;111;221;134;264
23;JaÇn;23009;Baeza;2300902;44;16;2,80448717948718;1,90476190476191;4,08163265306122;2,34042553191489;1,70848267622461;3,57285771451438;250;188;283;370;250;600;89;76;105;188;119;271;55;14;3,56573079580428;2,28469961527079;4,71910112359551;3,04347826086957;1,92454045193771;4,04206795500155;288;208;453;350;250;710;95;77;106;161;136,5;315;83;16;3,52234753550543;2,51653575857792;5,73464472099558;2,34042553191489;1,71232876712329;3,8135593220339;300;222;500;250;250;600;87;73;103;146;118;363;82;15;3,80952380952381;2,55306038614268;5,81932773109243;2,11879623644329;1,68107197216787;3,94861600904918;300;245;465;308,333333333333;242,5;525;87;73;105;161;129,5;292,5
23;JaÇn;23009;Baeza;2300903;10;3;3,15;2,68291297432402;5,40708261452943;;;;392;245;442;;;;79;73;99;;;;15;2;4,03502380258428;2,75188323917137;6,22871621621622;;;;343;219;493;;;;78;72;104;;;;21;3;2,94372294372294;2,00056618936294;5,51753440557122;;;;300;200;470;;;;92;76;110;;;;22;3;2,73972602739726;1,76125495189587;4,75678733031674;;;;230;137;375;;;;85;70;109;;;
23;JaÇn;23009;Baeza;2300904;9;2;;;;;;;;;;;;;;;;;;;13;2;2,71723122238586;1,96820994239386;4,40556052474658;;;;245;214;358;;;;98;85;111;;;;15;1;2,83554888507718;1,62593614505322;3,42891120507399;;;;252;200;300;;;;94;83;117;;;;15;1;3,21736453201971;2,37463715529753;4,53927865612648;;;;288;248;413;;;;88;84;112;;;
23;JaÇn;23009;Baeza;2300905;;1;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;1;8;;;;;;;;;;;;;;;;;;;1;7;;;;;;;;;;;;;;;;;;
23;JaÇn;23010;BailÇn;2301001;12;;3,46441947565543;2,21179949583091;4,27350427350428;;;;308;300;500;;;;109;95;122;;;;13;;2,34336540613112;1,10437256663672;2,91969696969697;;;;248;163;360;;;;120;102;131;;;;20;1;2,80898876404494;2,04918032786885;3,97940074906367;;;;250;200;367;;;;109;89;123;;;;22;1;2,29885057471264;1,6130081300813;2,80898876404494;;;;245;197;306;;;;109;89;124;;;
23;JaÇn;23010;BailÇn;2301002;8;1;;;;;;;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;7;3;;;;;;;;;;;;;;;;;;
23;JaÇn;23010;BailÇn;2301003;31;5;2,64175257731959;1,48888888888889;4,46390993265993;;;;262;158;388;;;;98;88;107;;;;31;7;3,71806557150112;2,29714912280702;5,11819727891157;;;;350;244;500;;;;102;91;121;;;;34;9;2,890625;1,92535897481456;5,23689405571398;;;;310;217;500;;;;100;93;113;;;;36;9;2,72435897435897;1,80034013605443;5,09803921568628;;;;310;176;500;;;;102;91;112;;;
23;JaÇn;23011;Ba§os de la Encina;2301101;;4;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;
23;JaÇn;23012;Beas de Segura;2301201;8;2;;;;;;;;;;;;;;;;;;;17;5;7,20213433772756;3,78410527861151;10,8863636363637;;;;491;359;513;;;;59;44;95;;;;17;3;3,6536248561565;2,60736738009465;7,56565656565657;;;;325;239;428;;;;79;51;108;;;;15;3;2,97422111938241;1,96445428067671;3,65827907294417;;;;283;150;438;;;;95;74;121;;;
23;JaÇn;23014;Beg°jar;2301401;1;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
23;JaÇn;23015;BÇlmez de la Moraleda;2301501;;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;
23;JaÇn;23016;Benatae;2301601;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
